"id","name","firstname","lastname","number","club","position","height","weight","nationality","birthdate","photo"
41585,"Gonçalo Ramos","Gonçalo","Matias Ramos",9,"PSG","Attacker","185 cm","79 kg","Portugal","2001-06-20","https://media.api-sports.io/football/players/41585.png"
153,"O. Dembélé","Masour Ousmane","Dembélé",10,"PSG","Attacker","178 cm","67 kg","France","1997-05-15","https://media.api-sports.io/football/players/153.png"
343027,"D. Doué","Désiré","Doué",14,"PSG","Midfielder","181 cm","79 kg","France","2005-06-03","https://media.api-sports.io/football/players/343027.png"
161904,"B. Barcola","Bradley","Barcola",29,"PSG","Attacker","182 cm","73 kg","France","2002-09-02","https://media.api-sports.io/football/players/161904.png"
446249,"I. Mbaye","Ibrahim","Mbaye",49,"PSG","Attacker","185 cm","65 kg","France","2008-01-24","https://media.api-sports.io/football/players/446249.png"
21136,"L. Butelle","Ludovic Jean-Luc","Butelle",16,"Reimes","Goalkeeper","188 cm","84 kg","France","1983-04-03","https://media.api-sports.io/football/players/21136.png"
21080,"A. Olliero","Alexandre","Olliero",96,"Reimes","Goalkeeper","193 cm","85 kg","France","1996-02-15","https://media.api-sports.io/football/players/21080.png"
20566,"Y. Diouf","Yehvann","Diouf",94,"Reimes","Goalkeeper","188 cm","74 kg","France","1999-11-16","https://media.api-sports.io/football/players/20566.png"
71545,"J. Okumu","Joseph Stanley","Okumu",2,"Reimes","Defender","193 cm","75 kg","Kenya","1997-05-26","https://media.api-sports.io/football/players/71545.png"
420292,"H. Sekine","Hiroki","Sekine",32,"Reimes","Defender","187 cm","82 kg","Japan","2002-08-11","https://media.api-sports.io/football/players/420292.png"
47530,"Sergio Akieme","Sergio","Akieme Rodríguez",15,"Reimes","Defender","175 cm","70 kg","Spain","1997-12-16","https://media.api-sports.io/football/players/47530.png"
19546,"C. Kipré","Cédric","Kipré",4,"Reimes","Defender","193 cm","90 kg","Côte d'Ivoire","1996-12-09","https://media.api-sports.io/football/players/19546.png"
8451,"Aurélio Buta","Aurélio Gabriel Ulineia","Buta",24,"Reimes","Defender","172 cm","66 kg","Portugal","1997-02-10","https://media.api-sports.io/football/players/8451.png"
414188,"M. Jeng","Malcolm John Matarr","Jeng",31,"Reimes","Defender","190 cm","75 kg","Sweden","2005-03-09","https://media.api-sports.io/football/players/414188.png"
389322,"N. Sangui","Nhoa","Sangui",55,"Reimes","Defender","178 cm","67 kg","France","2006-02-27","https://media.api-sports.io/football/players/389322.png"
442929,"A. Koné","Abdoul","Koné",92,"Reimes","Defender","192 cm","80 kg","France","2005-04-22","https://media.api-sports.io/football/players/442929.png"
343351,"V. Atangana Edoa","Valentin","Atangana Edoa",8,"Reimes","Midfielder","173 cm","68 kg","France","2005-08-25","https://media.api-sports.io/football/players/343351.png"
8966,"T. Teuma","Teddy","Teuma",10,"Reimes","Midfielder","176 cm","72 kg","Malta","1993-09-30","https://media.api-sports.io/football/players/8966.png"
145476,"R. Khadra","Reda Jousef","Khadra",14,"Reimes","Midfielder","180 cm","72 kg","Germany","2001-07-04","https://media.api-sports.io/football/players/145476.png"
415089,"Gabriel Moscardo","Gabriel Silva","Moscardo de Salles",44,"Reimes","Midfielder","185 cm","76 kg","Brazil","2005-09-28","https://media.api-sports.io/football/players/415089.png"
156992,"M. Gbane","Roman Mory","Diaman Gbane",24,"Reimes","Midfielder","188 cm","83 kg","Côte d'Ivoire","2000-12-25","https://media.api-sports.io/football/players/156992.png"
293297,"J. Patrick","John Joe Patrick","Finn Benoa",31,"Reimes","Midfielder","192 cm","80 kg","Republic of Ireland","2003-09-24","https://media.api-sports.io/football/players/293297.png"
392656,"M. Diadie","Mohamed Ali","Diadie",64,"Reimes","Attacker","Unknown","Unknown","France","2004-10-22","https://media.api-sports.io/football/players/392656.png"
384489,"Y. Fofana","Yaya Kader","Fofana",71,"Reimes","Midfielder","180 cm","66 kg","Mali","2004-06-12","https://media.api-sports.io/football/players/384489.png"
437482,"A. Koné","Amadou","Koné",72,"Reimes","Midfielder","185 cm","75 kg","Côte d'Ivoire","2005-05-14","https://media.api-sports.io/football/players/437482.png"
505518,"E. Zabi","Eloge Patrick","Zabi Gueu",86,"Reimes","Midfielder","191 cm","Unknown","Côte d'Ivoire","2006-09-24","https://media.api-sports.io/football/players/505518.png"
418190,"A. Tia","Ange Martial","Tia",20,"Reimes","Midfielder","178 cm","Unknown","Mali","2006-11-20","https://media.api-sports.io/football/players/418190.png"
1942,"J. Ito","Junya","Ito",7,"Reimes","Attacker","176 cm","66 kg","Japan","1993-03-09","https://media.api-sports.io/football/players/1942.png"
1300,"M. Daramy","Mohamed","Hassouni Daramy",9,"Reimes","Attacker","180 cm","76 kg","Denmark","2002-01-07","https://media.api-sports.io/football/players/1300.png"
2219,"J. Siebatcheu","Theoson-Jordan","Siebatcheu",17,"Reimes","Attacker","190 cm","84 kg","USA","1996-04-26","https://media.api-sports.io/football/players/2219.png"
33321,"Keito Nakamura","Keito","Nakamura",17,"Reimes","Midfielder","180 cm","73 kg","Japan","2000-07-28","https://media.api-sports.io/football/players/33321.png"
334429,"O. Diakité","Oumar","Diakité",22,"Reimes","Midfielder","182 cm","76 kg","Côte d'Ivoire","2003-12-20","https://media.api-sports.io/football/players/334429.png"
386481,"M. Diakhon","Mamadou","Diakhon",67,"Reimes","Attacker","180 cm","75 kg","France","2005-09-22","https://media.api-sports.io/football/players/386481.png"
394934,"Ikechukwu Orazi","Ikechukwu","Orazi",11,"Reimes","Attacker","176 cm","71 kg","Republic of Ireland","2007-06-11","https://media.api-sports.io/football/players/394934.png"
454432,"N. Sissoko","Niama Pape","Sissoko",74,"Reimes","Attacker","186 cm","72 kg","Mali","2005-12-16","https://media.api-sports.io/football/players/454432.png"
494535,"H. Ibrahim","Hafiz Umar","Ibrahim",85,"Reimes","Attacker","190 cm","84 kg","Nigeria","2005-12-20","https://media.api-sports.io/football/players/494535.png"
21628,"B. Samba","Brice Lauriche","Samba",30,"Rennes","Goalkeeper","187 cm","90 kg","France","1994-04-25","https://media.api-sports.io/football/players/21628.png"
20706,"G. Gallon","Gauthier","Gallon",1,"Rennes","Goalkeeper","186 cm","79 kg","France","1993-04-23","https://media.api-sports.io/football/players/20706.png"
1897,"S. Mandanda","Steve","Mandanda Mpidi",30,"Rennes","Goalkeeper","187 cm","88 kg","France","1985-03-28","https://media.api-sports.io/football/players/1897.png"
22903,"G. Lembet","Geoffrey Didace","Lembet",40,"Rennes","Goalkeeper","185 cm","75 kg","Central African Republic","1988-09-23","https://media.api-sports.io/football/players/22903.png"
50104,"D. Alemdar","Doğan","Alemdar",38,"Rennes","Goalkeeper","192 cm","78 kg","Türkiye","2002-10-29","https://media.api-sports.io/football/players/50104.png"
162267,"A. Truffert","Adrien","Truffert",3,"Rennes","Defender","176 cm","72 kg","France","2001-11-20","https://media.api-sports.io/football/players/162267.png"
20916,"C. Wooh","Christopher Maurice","Wooh",15,"Rennes","Defender","191 cm","92 kg","Cameroon","2001-09-18","https://media.api-sports.io/football/players/20916.png"
126757,"L. Brassier","Lilian","Brassier",3,"Rennes","Defender","186 cm","78 kg","France","1999-11-02","https://media.api-sports.io/football/players/126757.png"
237249,"M. Faye","Mikayil Ngor","Faye",15,"Rennes","Defender","186 cm","81 kg","Senegal","2004-07-14","https://media.api-sports.io/football/players/237249.png"
438281,"M. Nagida","Mahamadou Aboubakar","Nagida",18,"Rennes","Defender","176 cm","63 kg","Cameroon","2005-06-28","https://media.api-sports.io/football/players/438281.png"
180731,"L. Assignon","Lorenz","Assignon",22,"Rennes","Defender","179 cm","67 kg","France","2000-06-22","https://media.api-sports.io/football/players/180731.png"
129681,"A. Rouault","Anthony","Rouault",29,"Rennes","Defender","186 cm","77 kg","France","2001-05-29","https://media.api-sports.io/football/players/129681.png"
196187,"A. Seidu","Alidu","Seidu",36,"Rennes","Defender","173 cm","68 kg","Ghana","2000-06-04","https://media.api-sports.io/football/players/196187.png"
367636,"J. Jacquet","Jérémy","Jacquet",97,"Rennes","Defender","188 cm","77 kg","France","2005-07-13","https://media.api-sports.io/football/players/367636.png"
37236,"A. Matusiwa","Azor","Matusiwa",21,"Rennes","Midfielder","173 cm","72 kg","Netherlands","1998-04-28","https://media.api-sports.io/football/players/37236.png"
30807,"S. Fofana","Seko Mohamed","Fofana",6,"Rennes","Midfielder","183 cm","74 kg","Côte d'Ivoire","1995-05-07","https://media.api-sports.io/football/players/30807.png"
21497,"L. Blas","Ludovic Régis","Arsène Blas",11,"Rennes","Midfielder","180 cm","70 kg","France","1997-12-31","https://media.api-sports.io/football/players/21497.png"
328074,"J. James","Jordan Anthony","James",17,"Rennes","Midfielder","182 cm","68 kg","Wales","2004-07-02","https://media.api-sports.io/football/players/328074.png"
352999,"A. Sishuba","Ayanda","Sishuba",17,"Rennes","Midfielder","169 cm","61 kg","Belgium","2005-02-02","https://media.api-sports.io/football/players/352999.png"
152418,"N. Ahamada","Naouirou Mohamed","Ahamada",29,"Rennes","Midfielder","183 cm","73 kg","France","2002-03-29","https://media.api-sports.io/football/players/152418.png"
30423,"H. Hateboer","Hans","Hateboer",33,"Rennes","Defender","185 cm","72 kg","Netherlands","1994-01-09","https://media.api-sports.io/football/players/30423.png"
343792,"D. Cissé","Djaoui","Cissé",38,"Rennes","Midfielder","188 cm","73 kg","France","2004-01-31","https://media.api-sports.io/football/players/343792.png"
445604,"J. Coulibaly","Joël-Emmanuel","Coulibaly",61,"Rennes","Midfielder","Unknown","Unknown","France","2007-05-11","https://media.api-sports.io/football/players/445604.png"
328046,"I. Koné","Ismaël Kenneth Jordan","Koné",11,"Rennes","Midfielder","188 cm","76 kg","Canada","2002-06-16","https://media.api-sports.io/football/players/328046.png"
33253,"K. Furuhashi","Kyogo","Furuhashi",8,"Rennes","Attacker","170 cm","63 kg","Japan","1995-01-20","https://media.api-sports.io/football/players/33253.png"
147831,"A. Kalimuendo","Arnaud","Kalimuendo-Muinga",9,"Rennes","Attacker","178 cm","79 kg","France","2002-01-20","https://media.api-sports.io/football/players/147831.png"
15286,"Mousa Tamari","Mousa Mohammad Mousa","Sulaiman Al Tamari",9,"Rennes","Attacker","175 cm","72 kg","Jordan","1997-06-10","https://media.api-sports.io/football/players/15286.png"
167659,"K. Olaigbe","Kazeem Aderemi","Olaigbe",19,"Rennes","Attacker","178 cm","71 kg","Belgium","2003-01-02","https://media.api-sports.io/football/players/167659.png"
345748,"A. Gómez","Carlos Andrés","Gómez Hinestroza",20,"Rennes","Midfielder","171 cm","61 kg","Colombia","2002-09-12","https://media.api-sports.io/football/players/345748.png"
336875,"W. Samaké","Wilson","Samaké",7,"Rennes","Attacker","182 cm","78 kg","France","2004-03-30","https://media.api-sports.io/football/players/336875.png"
456765,"H. Do Marcolino","Henrick","Do Marcolino",60,"Rennes","Attacker","Unknown","Unknown","France","2006-03-21","https://media.api-sports.io/football/players/456765.png"
449662,"M. Meïté","Mohamed Kader","Meïté",14,"Rennes","Attacker","191 cm","76 kg","France","2007-10-11","https://media.api-sports.io/football/players/449662.png"
118307,"Đ. Petrović","Đorđe","Petrović",1,"Strasbourg","Goalkeeper","194 cm","89 kg","Serbia","1999-10-08","https://media.api-sports.io/football/players/118307.png"
2850,"K. Johnsson","Karl-Johan Anton","Johnsson",30,"Strasbourg","Goalkeeper","188 cm","84 kg","Sweden","1990-01-28","https://media.api-sports.io/football/players/2850.png"
284795,"A. Bellaarouch","Alaa","Bellaarouch",36,"Strasbourg","Goalkeeper","188 cm","75 kg","Morocco","2002-02-01","https://media.api-sports.io/football/players/284795.png"
401575,"W. Hasbi","Walid","Hasbi",50,"Strasbourg","Goalkeeper","188 cm","78 kg","Morocco","2004-01-07","https://media.api-sports.io/football/players/401575.png"
358167,"R. Tutu Mayangila","Ryan","Tutu Mayangila",60,"Strasbourg","Goalkeeper","188 cm","80 kg","France","2005-04-01","https://media.api-sports.io/football/players/358167.png"
147835,"A. Omobamidele","Andrew Abiola","Omobamidele",12,"Strasbourg","Defender","188 cm","78 kg","Republic of Ireland","2002-06-23","https://media.api-sports.io/football/players/147835.png"
20521,"T. Delaine","Thomas","Delaine",3,"Strasbourg","Defender","180 cm","72 kg","France","1992-03-24","https://media.api-sports.io/football/players/20521.png"
364810,"A. Sylla","Loubadhe Abakar","Sylla",24,"Strasbourg","Defender","188 cm","78 kg","Côte d'Ivoire","2002-12-25","https://media.api-sports.io/football/players/364810.png"
161747,"G. Doué","Guéla Maho Lewis","Doué",22,"Strasbourg","Defender","187 cm","84 kg","Côte d'Ivoire","2002-10-17","https://media.api-sports.io/football/players/161747.png"
276184,"M. Sarr","Mamadou","Sarr",12,"Strasbourg","Defender","194 cm","77 kg","France","2005-08-29","https://media.api-sports.io/football/players/276184.png"
374503,"Y. Gomis","Yoni","Gomis",4,"Strasbourg","Defender","186 cm","82 kg","France","2005-09-23","https://media.api-sports.io/football/players/374503.png"
271542,"I. Doukouré","Ismaël","Landry Doukouré",19,"Strasbourg","Defender","183 cm","76 kg","France","2003-07-24","https://media.api-sports.io/football/players/271542.png"
319572,"V. Barco","Valentín","Barco",19,"Strasbourg","Defender","170 cm","66 kg","Argentina","2004-07-23","https://media.api-sports.io/football/players/319572.png"
451702,"A. Cissé","Amadou","Cissé",33,"Strasbourg","Midfielder","Unknown","Unknown","France","2006-02-27","https://media.api-sports.io/football/players/451702.png"
2259,"E. Sobol","Eduard","Sobol",77,"Strasbourg","Defender","186 cm","79 kg","Ukraine","1995-04-20","https://media.api-sports.io/football/players/2259.png"
512835,"Sacha Lung","Sacha","Lung","N/A","Strasbourg","Defender","Unknown","Unknown","France","2008-05-10","https://media.api-sports.io/football/players/512835.png"
325594,"F. Lemaréchal","Félix","Lemaréchal",6,"Strasbourg","Midfielder","180 cm","73 kg","France","2003-08-07","https://media.api-sports.io/football/players/325594.png"
305834,"Andrey Santos","Andrey","Nascimento dos Santos",5,"Strasbourg","Midfielder","180 cm","75 kg","Brazil","2004-05-03","https://media.api-sports.io/football/players/305834.png"
226803,"S. Nanasi","Algot Sebastian","Nanasi",15,"Strasbourg","Midfielder","178 cm","71 kg","Sweden","2002-05-16","https://media.api-sports.io/football/players/226803.png"
438752,"D. Diongu","Pape Daouda","Diong",6,"Strasbourg","Midfielder","190 cm","77 kg","Senegal","2006-06-15","https://media.api-sports.io/football/players/438752.png"
327631,"H. Diarra","Mouhamadou Habib","Diarra",19,"Strasbourg","Midfielder","179 cm","74 kg","France","2004-01-03","https://media.api-sports.io/football/players/327631.png"
419583,"T. Diallo","Tidiane","Diallo",20,"Strasbourg","Attacker","176 cm","64 kg","France","2006-05-28","https://media.api-sports.io/football/players/419583.png"
395764,"N. Ferro","Nolan","Ferro",38,"Strasbourg","Midfielder","183 cm","72 kg","France","2006-01-18","https://media.api-sports.io/football/players/395764.png"
415431,"S. El Mourabet","Samir","El Mourabet",39,"Strasbourg","Midfielder","168 cm","58 kg","France","2005-10-06","https://media.api-sports.io/football/players/415431.png"
358166,"A. Ouattara","Abdoul Guemissongui","Ouattara",42,"Strasbourg","Attacker","178 cm","68 kg","France","2005-10-22","https://media.api-sports.io/football/players/358166.png"
335056,"Diego Moreira","Diego Manuel Jadon","da Silva Moreira",23,"Strasbourg","Attacker","179 cm","73 kg","Portugal","2004-08-06","https://media.api-sports.io/football/players/335056.png"
203762,"E. Emegha","Emanuel","Esseh Emegha",10,"Strasbourg","Attacker","195 cm","82 kg","Netherlands","2003-02-03","https://media.api-sports.io/football/players/203762.png"
309920,"M. Sahi","Moïse Orell","Dion Sahi",11,"Strasbourg","Attacker","175 cm","70 kg","Côte d'Ivoire","2001-12-20","https://media.api-sports.io/football/players/309920.png"
190686,"S. Mara","Sékou","Mara",18,"Strasbourg","Attacker","184 cm","73 kg","France","2002-07-30","https://media.api-sports.io/football/players/190686.png"
356520,"Ó. Perea","Óscar Andrés","Perea Abonce",22,"Strasbourg","Attacker","174 cm","75 kg","Colombia","2005-09-27","https://media.api-sports.io/football/players/356520.png"
